id,card_text
194,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
195,table:wp_term_relationships Call_Func:wp_set_object_terms() Call_File:/var/www/html/wp-includes/post.php function:wp_set_object_terms()
196,Call_Func:wp_set_object_terms() Call_File:/var/www/html/wp-includes/post.php function:wp_set_object_terms()
197,Call_Func:_update_post_term_count() Call_File:/var/www/html/wp-includes/taxonomy.php function:_update_post_term_count()
198,table:wp_term_taxonomy Call_Func:clean_term_cache() Call_File:/var/www/html/wp-includes/taxonomy.php function:clean_term_cache()
199,table:wp_options Call_Func:update_option() Call_File:/var/www/html/wp-includes/option.php function:update_option()
200,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
201,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
202,Call_Func:_update_post_term_count() Call_File:/var/www/html/wp-includes/taxonomy.php function:_update_post_term_count()
203,table:wp_term_taxonomy Call_Func:clean_term_cache() Call_File:/var/www/html/wp-includes/taxonomy.php function:clean_term_cache()
204,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
205,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
206,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
207,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
208,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
209,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
210,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
211,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
212,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
213,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
214,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
215,table:wp_posts Call_Func:wp_insert_post() Call_File:/var/www/html/wp-includes/post.php function:wp_insert_post()
216,table:wp_term_relationships Call_Func:wp_set_object_terms() Call_File:/var/www/html/wp-includes/post.php function:wp_set_object_terms()
217,table:wp_options Call_Func:update_option() Call_File:/var/www/html/wp-includes/option.php function:update_option()
218,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
219,Call_Func:_update_post_term_count() Call_File:/var/www/html/wp-includes/taxonomy.php function:_update_post_term_count()
220,table:wp_term_taxonomy Call_Func:clean_term_cache() Call_File:/var/www/html/wp-includes/taxonomy.php function:clean_term_cache()
221,table:wp_postmeta Call_Func:add_metadata() Call_File:/var/www/html/wp-includes/post.php function:add_metadata()
222,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
223,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
224,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
225,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
226,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
227,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
228,table:wp_wc_tax_rate_classes Call_Func:WC_Tax::get_tax_rate_classes() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-tax.php function:get_tax_rate_classes()
229,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
230,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
231,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
232,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
233,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
234,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
235,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
236,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
237,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
238,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
239,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
240,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
241,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
242,table:wp_postmeta Call_Func:update_metadata() Call_File:/var/www/html/wp-includes/post.php function:update_metadata()
243,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
244,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
245,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
246,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
247,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
248,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
249,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
250,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
251,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
252,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
253,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
254,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
255,Call_Func:WP_Query->set_found_posts() Call_File:/var/www/html/wp-includes/class-wp-query.php function:set_found_posts()
256,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
257,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
258,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
259,table:wp_usermeta Call_Func:update_metadata() Call_File:/var/www/html/wp-includes/user.php function:update_metadata()
260,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
261,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
262,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
263,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
264,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
265,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
266,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
267,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
268,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/post.php function:update_meta_cache()
269,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
270,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
271,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
272,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
273,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
274,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
275,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
276,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
277,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
278,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
279,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
280,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
281,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
282,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
283,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
284,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
285,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
286,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
287,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
288,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
289,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
290,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
291,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
292,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
293,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
294,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
295,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
